run_time,train_table,roc_auc,log_loss,baseline_hr_rate,top10_hr_rate,top1_hr_rate,top10_lift,top1_lift,features
2026-02-19 20:08:45,train_table_2022_2023_2024_combined.parquet,0.6296686057624652,0.3363400116580819,0.10941484253402656,0.20132450331125828,0.2682119205298013,1.840010903901352,2.4513303160527875,108
2026-02-19 20:17:51,train_table_2022_2023_2024_combined.parquet,0.6296686057624652,0.3363400116580819,0.10941484253402656,0.20132450331125828,0.2682119205298013,1.840010903901352,2.4513303160527875,108
2026-02-19 21:06:22,train_table_2022_2023_2024_combined.parquet,0.6290780783661627,0.33590595523783806,0.10941484253402656,0.20198675496688742,0.2814569536423841,1.8460635713483957,2.572383664993666,122
2026-02-20 17:45:55,train_table_2022_2023_2024_combined.parquet,0.6290780783661627,0.33590595523783806,0.10941484253402656,0.20198675496688742,0.2814569536423841,1.8460635713483957,2.572383664993666,122
2026-02-20 20:16:31,train_table_2024_full_season.parquet,0.6230582393275004,0.3233618444338529,0.10127807900852052,0.1507232851143257,0.2215568862275449,1.488212321855407,2.18760948466356,42
2026-02-20 22:59:03,train_table_2021_2025_full.parquet,0.6272290373128377,0.3329162586219855,0.10778809839746861,0.18718105735864463,0.24285714285714285,1.736565169453259,2.2530979437229437,42
2026-03-08 16:08:35,train_table_2021_2025_full.parquet,0.6272290373128377,0.3329162586219855,0.10778809839746861,0.18718105735864463,0.24285714285714285,1.736565169453259,2.2530979437229437,42
2026-03-08 16:10:18,train_table_2021_2025_full.parquet,0.6272290373128377,0.3329162586219855,0.10778809839746861,0.18718105735864463,0.24285714285714285,1.736565169453259,2.2530979437229437,42
2026-03-09 10:06:17,train_table_2021_2025_full.parquet,0.625043334616038,0.33253852221803726,0.33253852221803726,0.10778809839746861,0.1904470300061237,0.26326530612244897,1.766865106979161,2.4424339053803337,42
2026-03-09 10:21:33,train_table_2021_2025_full.parquet,0.6298727825676973,0.3316858461959531,0.10778809839746861,0.19840783833435394,0.2714285714285714,1.8407212046985468,2.51816829004329,88
2026-03-09 10:27:04,train_table_2021_2025_full.parquet,0.6298727825676973,0.3316858461959531,0.10778809839746861,0.19840783833435394,0.2714285714285714,1.8407212046985468,2.51816829004329,88
